,Time,ConcRT(ug/m3),ConcHR(ug/m3),Flow(lpm),AT(C),RH(%),BP(mmHg),FT(C),FRH(%),Status,YYYY,Timestamp,Month,DD,hr
255,1/18/18 18:00,22,25,16.6,22.0,23,572,29.7,10,0,2018,2018-01-18 18:00:00,1,18,18
256,1/18/18 19:00,26,34,16.6,20.3,27,572,27.6,12,0,2018,2018-01-18 19:00:00,1,18,19
257,1/18/18 20:00,49,70,16.6,18.7,31,573,26.2,13,0,2018,2018-01-18 20:00:00,1,18,20
258,1/18/18 21:00,69,83,16.6,17.6,34,573,25.1,14,0,2018,2018-01-18 21:00:00,1,18,21
259,1/18/18 22:00,77,88,16.6,16.8,36,573,24.2,15,0,2018,2018-01-18 22:00:00,1,18,22
260,1/18/18 23:00,115,135,16.6,15.9,39,573,23.4,16,0,2018,2018-01-18 23:00:00,1,18,23
261,1/19/18 0:00,119,119,16.6,15.3,41,573,22.7,16,0,2018,2018-01-19 00:00:00,1,19,0
262,1/19/18 1:00,96,86,16.6,14.3,44,573,21.9,17,0,2018,2018-01-19 01:00:00,1,19,1
263,1/19/18 2:00,73,55,16.6,13.8,44,572,21.2,18,0,2018,2018-01-19 02:00:00,1,19,2
264,1/19/18 3:00,43,41,16.6,13.5,44,572,20.8,18,0,2018,2018-01-19 03:00:00,1,19,3
265,1/19/18 4:00,39,44,16.6,13.2,45,572,20.4,19,0,2018,2018-01-19 04:00:00,1,19,4
266,1/19/18 5:00,45,52,16.6,13.4,44,572,20.3,18,0,2018,2018-01-19 05:00:00,1,19,5
267,1/19/18 6:00,59,80,16.6,13.5,43,573,20.5,18,0,2018,2018-01-19 06:00:00,1,19,6
268,1/19/18 7:00,135,226,16.6,14.6,41,573,20.8,17,0,2018,2018-01-19 07:00:00,1,19,7
270,1/19/18 9:00,69,28,16.6,19.5,30,573,26.8,13,0,2018,2018-01-19 09:00:00,1,19,9
271,1/19/18 10:00,20,16,16.6,21.0,28,573,29.0,12,0,2018,2018-01-19 10:00:00,1,19,10
272,1/19/18 11:00,18,21,16.6,22.3,27,573,30.5,11,0,2018,2018-01-19 11:00:00,1,19,11
273,1/19/18 12:00,21,28,16.6,23.2,26,572,31.4,11,0,2018,2018-01-19 12:00:00,1,19,12
274,1/19/18 13:00,28,24,16.7,23.9,25,572,32.1,10,0,2018,2018-01-19 13:00:00,1,19,13
275,1/19/18 14:00,26,29,16.7,24.4,24,572,32.8,10,0,2018,2018-01-19 14:00:00,1,19,14
276,1/19/18 15:00,29,24,16.7,25.3,23,572,33.3,10,0,2018,2018-01-19 15:00:00,1,19,15
277,1/19/18 16:00,19,19,16.6,24.6,24,572,33.0,10,0,2018,2018-01-19 16:00:00,1,19,16
278,1/19/18 17:00,20,23,16.6,24.2,24,572,32.0,10,0,2018,2018-01-19 17:00:00,1,19,17
279,1/19/18 18:00,22,23,16.7,22.1,29,572,29.9,12,0,2018,2018-01-19 18:00:00,1,19,18
280,1/19/18 19:00,21,22,16.6,20.6,34,573,27.8,15,0,2018,2018-01-19 19:00:00,1,19,19
281,1/19/18 20:00,25,24,16.6,19.6,39,573,27.0,16,0,2018,2018-01-19 20:00:00,1,19,20
282,1/19/18 21:00,24,14,16.6,18.4,44,574,25.9,18,0,2018,2018-01-19 21:00:00,1,19,21
283,1/19/18 22:00,12,24,16.6,18.0,45,574,25.1,19,0,2018,2018-01-19 22:00:00,1,19,22
284,1/19/18 23:00,22,15,16.6,17.9,44,574,24.8,19,0,2018,2018-01-19 23:00:00,1,19,23
285,1/20/18 0:00,12,14,16.6,17.6,46,573,24.5,20,0,2018,2018-01-20 00:00:00,1,20,0
286,1/20/18 1:00,13,14,16.6,17.4,47,573,24.4,20,0,2018,2018-01-20 01:00:00,1,20,1
287,1/20/18 2:00,10,11,16.6,16.8,49,573,24.1,20,0,2018,2018-01-20 02:00:00,1,20,2
288,1/20/18 3:00,13,12,16.6,16.2,51,573,23.6,21,0,2018,2018-01-20 03:00:00,1,20,3
289,1/20/18 4:00,15,34,16.6,15.6,53,573,23.3,21,0,2018,2018-01-20 04:00:00,1,20,4
290,1/20/18 5:00,44,40,16.6,14.7,57,573,22.7,22,0,2018,2018-01-20 05:00:00,1,20,5
291,1/20/18 6:00,40,49,16.6,14.5,57,574,22.0,23,0,2018,2018-01-20 06:00:00,1,20,6
292,1/20/18 7:00,41,29,16.6,16.5,52,574,22.5,23,0,2018,2018-01-20 07:00:00,1,20,7
293,1/20/18 8:00,22,25,16.6,18.1,47,575,25.0,20,0,2018,2018-01-20 08:00:00,1,20,8
294,1/20/18 9:00,21,22,16.6,19.1,45,575,26.9,18,0,2018,2018-01-20 09:00:00,1,20,9
295,1/20/18 10:00,17,18,16.6,20.5,42,575,28.4,17,0,2018,2018-01-20 10:00:00,1,20,10
296,1/20/18 11:00,29,42,16.6,21.6,39,574,29.8,16,0,2018,2018-01-20 11:00:00,1,20,11
297,1/20/18 12:00,24,18,16.7,22.6,37,573,30.7,15,0,2018,2018-01-20 12:00:00,1,20,12
298,1/20/18 13:00,19,19,16.6,23.5,34,573,31.8,14,0,2018,2018-01-20 13:00:00,1,20,13
299,1/20/18 14:00,15,17,16.7,23.9,33,572,32.5,13,0,2018,2018-01-20 14:00:00,1,20,14
300,1/20/18 15:00,18,24,16.6,24.5,31,572,33.1,12,0,2018,2018-01-20 15:00:00,1,20,15
301,1/20/18 16:00,18,15,16.6,24.3,30,572,32.6,12,0,2018,2018-01-20 16:00:00,1,20,16
302,1/20/18 17:00,19,17,16.7,23.1,32,572,31.4,13,0,2018,2018-01-20 17:00:00,1,20,17
303,1/20/18 18:00,14,7,16.7,20.5,41,573,28.7,17,0,2018,2018-01-20 18:00:00,1,20,18
304,1/20/18 19:00,10,19,16.7,18.8,50,573,26.3,21,0,2018,2018-01-20 19:00:00,1,20,19
305,1/20/18 20:00,21,22,16.6,18.2,52,574,25.2,22,0,2018,2018-01-20 20:00:00,1,20,20
306,1/20/18 21:00,19,19,16.6,18.1,54,574,24.9,23,0,2018,2018-01-20 21:00:00,1,20,21
307,1/20/18 22:00,16,16,16.6,17.7,55,574,24.7,23,0,2018,2018-01-20 22:00:00,1,20,22
308,1/20/18 23:00,15,12,16.6,16.9,59,574,24.1,24,0,2018,2018-01-20 23:00:00,1,20,23
309,1/21/18 0:00,16,15,16.6,15.8,64,574,23.3,26,0,2018,2018-01-21 00:00:00,1,21,0
310,1/21/18 1:00,18,15,16.6,15.2,69,574,22.4,28,0,2018,2018-01-21 01:00:00,1,21,1
311,1/21/18 2:00,12,14,16.6,14.6,72,573,21.8,29,0,2018,2018-01-21 02:00:00,1,21,2
312,1/21/18 3:00,20,21,16.6,14.1,74,573,21.3,30,0,2018,2018-01-21 03:00:00,1,21,3
313,1/21/18 4:00,23,25,16.6,13.6,76,573,21.0,30,0,2018,2018-01-21 04:00:00,1,21,4
314,1/21/18 5:00,23,31,16.6,13.2,78,574,20.7,31,0,2018,2018-01-21 05:00:00,1,21,5
315,1/21/18 6:00,38,55,16.6,13.2,77,574,20.4,31,0,2018,2018-01-21 06:00:00,1,21,6
316,1/21/18 7:00,42,42,16.6,15.3,67,574,21.3,29,0,2018,2018-01-21 07:00:00,1,21,7
317,1/21/18 8:00,33,19,16.6,17.7,54,575,24.3,23,0,2018,2018-01-21 08:00:00,1,21,8
318,1/21/18 9:00,16,20,16.6,19.0,48,575,26.8,19,0,2018,2018-01-21 09:00:00,1,21,9
319,1/21/18 10:00,16,19,16.6,20.5,42,574,28.4,17,0,2018,2018-01-21 10:00:00,1,21,10
320,1/21/18 11:00,16,17,16.7,21.6,38,574,29.7,15,0,2018,2018-01-21 11:00:00,1,21,11
321,1/21/18 12:00,18,16,16.6,22.9,34,574,30.7,14,0,2018,2018-01-21 12:00:00,1,21,12
322,1/21/18 13:00,18,15,16.6,23.6,31,573,31.8,13,0,2018,2018-01-21 13:00:00,1,21,13
323,1/21/18 14:00,11,15,16.7,24.2,29,573,32.6,12,0,2018,2018-01-21 14:00:00,1,21,14
324,1/21/18 15:00,7,15,16.7,24.6,27,572,33.0,11,0,2018,2018-01-21 15:00:00,1,21,15
325,1/21/18 16:00,8,9,16.7,24.1,26,573,32.5,11,0,2018,2018-01-21 16:00:00,1,21,16
326,1/21/18 17:00,11,9,16.7,23.2,27,573,31.4,11,0,2018,2018-01-21 17:00:00,1,21,17
327,1/21/18 18:00,3,8,16.7,20.9,33,573,28.8,14,0,2018,2018-01-21 18:00:00,1,21,18
328,1/21/18 19:00,13,17,16.6,19.3,42,574,26.5,18,0,2018,2018-01-21 19:00:00,1,21,19
329,1/21/18 20:00,18,13,16.6,18.4,47,574,25.1,20,0,2018,2018-01-21 20:00:00,1,21,20
330,1/21/18 21:00,14,17,16.6,17.7,50,574,24.3,21,0,2018,2018-01-21 21:00:00,1,21,21
331,1/21/18 22:00,16,11,16.6,17.2,54,574,23.7,23,0,2018,2018-01-21 22:00:00,1,21,22
332,1/21/18 23:00,14,10,16.6,16.8,58,574,23.3,25,0,2018,2018-01-21 23:00:00,1,21,23
333,1/22/18 0:00,7,18,16.6,16.1,61,574,22.9,26,0,2018,2018-01-22 00:00:00,1,22,0
334,1/22/18 1:00,21,28,16.6,14.6,68,574,22.2,27,0,2018,2018-01-22 01:00:00,1,22,1
335,1/22/18 2:00,32,40,16.6,13.6,73,573,21.4,28,0,2018,2018-01-22 02:00:00,1,22,2
336,1/22/18 3:00,42,55,16.6,13.1,74,573,20.8,29,0,2018,2018-01-22 03:00:00,1,22,3
337,1/22/18 4:00,50,47,16.6,13.0,75,573,20.4,30,0,2018,2018-01-22 04:00:00,1,22,4
338,1/22/18 5:00,55,62,16.6,13.2,74,574,20.5,29,0,2018,2018-01-22 05:00:00,1,22,5
339,1/22/18 6:00,37,28,16.6,14.2,70,574,21.0,29,0,2018,2018-01-22 06:00:00,1,22,6
340,1/22/18 7:00,25,37,16.6,15.6,63,574,21.8,27,0,2018,2018-01-22 07:00:00,1,22,7
341,1/22/18 8:00,31,25,16.6,18.0,51,575,24.2,23,0,2018,2018-01-22 08:00:00,1,22,8
342,1/22/18 9:00,22,28,16.6,19.6,44,575,27.1,18,0,2018,2018-01-22 09:00:00,1,22,9
343,1/22/18 10:00,26,23,16.6,20.9,39,574,28.9,16,0,2018,2018-01-22 10:00:00,1,22,10
344,1/22/18 11:00,22,18,16.7,22.0,36,574,30.2,14,0,2018,2018-01-22 11:00:00,1,22,11
345,1/22/18 12:00,19,22,16.6,23.6,31,573,31.6,13,0,2018,2018-01-22 12:00:00,1,22,12
346,1/22/18 13:00,19,16,16.6,24.4,29,572,32.8,12,0,2018,2018-01-22 13:00:00,1,22,13
347,1/22/18 14:00,17,21,16.7,25.0,27,572,33.8,11,0,2018,2018-01-22 14:00:00,1,22,14
348,1/22/18 15:00,19,19,16.6,25.4,27,572,34.2,11,0,2018,2018-01-22 15:00:00,1,22,15
349,1/22/18 16:00,12,15,16.7,25.0,29,572,33.9,11,0,2018,2018-01-22 16:00:00,1,22,16
350,1/22/18 17:00,20,26,16.6,23.9,30,572,32.5,12,0,2018,2018-01-22 17:00:00,1,22,17
353,1/23/18 12:00,29,28,16.6,24.3,28,572,31.4,12,0,2018,2018-01-23 12:00:00,1,23,12
354,1/23/18 13:00,18,4,16.6,24.6,26,572,33.5,10,0,2018,2018-01-23 13:00:00,1,23,13
355,1/23/18 14:00,13,22,16.6,25.0,26,571,33.6,10,0,2018,2018-01-23 14:00:00,1,23,14
356,1/23/18 15:00,24,23,16.6,25.3,25,571,34.1,10,0,2018,2018-01-23 15:00:00,1,23,15
357,1/23/18 16:00,15,16,16.6,24.2,27,571,33.0,11,0,2018,2018-01-23 16:00:00,1,23,16
358,1/23/18 17:00,17,18,16.6,22.9,26,572,31.3,11,0,2018,2018-01-23 17:00:00,1,23,17
359,1/23/18 18:00,18,14,16.6,21.0,28,572,29.1,11,0,2018,2018-01-23 18:00:00,1,23,18
360,1/23/18 19:00,17,21,16.6,19.9,30,572,27.5,13,0,2018,2018-01-23 19:00:00,1,23,19
361,1/23/18 20:00,22,27,16.6,18.9,35,573,26.6,14,0,2018,2018-01-23 20:00:00,1,23,20
362,1/23/18 21:00,36,66,16.6,18.0,38,573,26.1,15,0,2018,2018-01-23 21:00:00,1,23,21
363,1/23/18 22:00,58,66,16.6,16.6,43,573,25.1,16,0,2018,2018-01-23 22:00:00,1,23,22
364,1/23/18 23:00,61,54,16.6,15.4,47,573,24.0,18,0,2018,2018-01-23 23:00:00,1,23,23
365,1/24/18 0:00,43,34,16.6,14.7,49,573,23.2,19,0,2018,2018-01-24 00:00:00,1,24,0
366,1/24/18 1:00,32,27,16.6,14.4,49,572,22.7,19,0,2018,2018-01-24 01:00:00,1,24,1
367,1/24/18 2:00,36,46,16.6,14.0,50,572,22.2,19,0,2018,2018-01-24 02:00:00,1,24,2
368,1/24/18 3:00,42,39,16.6,13.7,47,572,21.6,18,0,2018,2018-01-24 03:00:00,1,24,3
369,1/24/18 4:00,42,58,16.6,13.0,50,572,21.4,19,0,2018,2018-01-24 04:00:00,1,24,4
370,1/24/18 5:00,67,95,16.6,12.2,55,572,20.8,20,0,2018,2018-01-24 05:00:00,1,24,5
371,1/24/18 6:00,94,120,16.6,12.1,56,572,20.3,20,0,2018,2018-01-24 06:00:00,1,24,6
372,1/24/18 7:00,122,132,16.6,14.3,50,573,21.2,19,0,2018,2018-01-24 07:00:00,1,24,7
373,1/24/18 8:00,87,69,16.6,17.3,42,573,24.8,17,0,2018,2018-01-24 08:00:00,1,24,8
374,1/24/18 9:00,53,34,16.6,19.3,39,573,27.7,15,0,2018,2018-01-24 09:00:00,1,24,9
375,1/24/18 10:00,29,26,16.6,20.8,34,573,29.6,13,0,2018,2018-01-24 10:00:00,1,24,10
376,1/24/18 11:00,25,21,16.6,22.0,29,573,30.9,11,0,2018,2018-01-24 11:00:00,1,24,11
377,1/24/18 12:00,18,22,16.6,23.3,24,572,31.9,10,0,2018,2018-01-24 12:00:00,1,24,12
378,1/24/18 13:00,25,22,16.6,24.6,22,572,33.2,9,0,2018,2018-01-24 13:00:00,1,24,13
379,1/24/18 14:00,22,23,16.6,25.0,23,571,34.3,9,0,2018,2018-01-24 14:00:00,1,24,14
380,1/24/18 15:00,23,18,16.6,25.0,23,571,34.5,9,0,2018,2018-01-24 15:00:00,1,24,15
381,1/24/18 16:00,18,19,16.6,24.4,24,571,33.9,9,0,2018,2018-01-24 16:00:00,1,24,16
382,1/24/18 17:00,17,16,16.6,22.9,26,572,32.4,10,0,2018,2018-01-24 17:00:00,1,24,17
383,1/24/18 18:00,15,17,16.7,20.6,28,572,29.6,11,0,2018,2018-01-24 18:00:00,1,24,18
384,1/24/18 19:00,14,19,16.6,19.2,29,573,27.4,12,0,2018,2018-01-24 19:00:00,1,24,19
385,1/24/18 20:00,22,26,16.6,18.2,33,573,26.2,13,0,2018,2018-01-24 20:00:00,1,24,20
386,1/24/18 21:00,27,28,16.6,17.4,36,573,25.5,14,0,2018,2018-01-24 21:00:00,1,24,21
387,1/24/18 22:00,42,68,16.6,16.4,39,573,24.9,15,0,2018,2018-01-24 22:00:00,1,24,22
388,1/24/18 23:00,93,135,16.6,15.3,43,573,24.0,16,0,2018,2018-01-24 23:00:00,1,24,23
390,1/25/18 1:00,110,46,16.6,13.9,46,572,22.6,17,0,2018,2018-01-25 01:00:00,1,25,1
391,1/25/18 2:00,39,36,16.6,13.5,46,572,21.9,18,0,2018,2018-01-25 02:00:00,1,25,2
392,1/25/18 3:00,33,40,16.6,13.3,45,572,21.6,17,0,2018,2018-01-25 03:00:00,1,25,3
393,1/25/18 4:00,39,43,16.6,13.2,43,572,21.4,17,0,2018,2018-01-25 04:00:00,1,25,4
394,1/25/18 5:00,41,60,16.6,13.0,42,572,21.1,16,0,2018,2018-01-25 05:00:00,1,25,5
395,1/25/18 6:00,76,93,16.6,13.1,40,573,20.9,15,0,2018,2018-01-25 06:00:00,1,25,6
396,1/25/18 7:00,124,180,16.6,15.5,32,573,21.8,13,0,2018,2018-01-25 07:00:00,1,25,7
397,1/25/18 8:00,123,89,16.6,18.7,27,574,25.3,12,0,2018,2018-01-25 08:00:00,1,25,8
398,1/25/18 9:00,55,33,16.6,20.8,18,574,28.7,8,0,2018,2018-01-25 09:00:00,1,25,9
399,1/25/18 10:00,27,25,16.6,21.8,16,574,30.5,7,0,2018,2018-01-25 10:00:00,1,25,10
400,1/25/18 11:00,30,45,16.6,22.7,18,573,31.4,8,0,2018,2018-01-25 11:00:00,1,25,11
401,1/25/18 12:00,28,24,16.6,24.0,18,573,32.4,7,0,2018,2018-01-25 12:00:00,1,25,12
402,1/25/18 13:00,23,28,16.6,24.7,18,572,33.5,7,0,2018,2018-01-25 13:00:00,1,25,13
403,1/25/18 14:00,27,29,16.7,25.2,18,571,34.2,7,0,2018,2018-01-25 14:00:00,1,25,14
404,1/25/18 15:00,27,28,16.7,25.6,18,571,34.6,7,0,2018,2018-01-25 15:00:00,1,25,15
405,1/25/18 16:00,26,24,16.6,25.2,18,571,34.2,7,0,2018,2018-01-25 16:00:00,1,25,16
406,1/25/18 17:00,23,20,16.7,23.7,21,572,32.6,8,0,2018,2018-01-25 17:00:00,1,25,17
407,1/25/18 18:00,23,28,16.6,21.3,27,572,30.0,11,0,2018,2018-01-25 18:00:00,1,25,18
408,1/25/18 19:00,23,29,16.6,19.6,33,573,27.7,13,0,2018,2018-01-25 19:00:00,1,25,19
409,1/25/18 20:00,34,39,16.6,18.5,39,573,26.4,16,0,2018,2018-01-25 20:00:00,1,25,20
410,1/25/18 21:00,39,43,16.6,17.6,43,573,25.6,17,0,2018,2018-01-25 21:00:00,1,25,21
411,1/25/18 22:00,72,106,16.6,16.5,45,573,24.8,17,0,2018,2018-01-25 22:00:00,1,25,22
412,1/25/18 23:00,93,82,16.6,15.5,51,573,23.9,19,0,2018,2018-01-25 23:00:00,1,25,23
413,1/26/18 0:00,68,60,16.6,14.8,54,573,23.1,20,0,2018,2018-01-26 00:00:00,1,26,0
414,1/26/18 1:00,51,56,16.6,14.4,55,573,22.6,21,0,2018,2018-01-26 01:00:00,1,26,1
415,1/26/18 2:00,47,47,16.6,13.9,57,572,22.1,21,0,2018,2018-01-26 02:00:00,1,26,2
416,1/26/18 3:00,49,47,16.6,13.8,56,572,21.7,21,0,2018,2018-01-26 03:00:00,1,26,3
417,1/26/18 4:00,47,58,16.6,13.6,55,572,21.5,21,0,2018,2018-01-26 04:00:00,1,26,4
418,1/26/18 5:00,72,82,16.6,13.0,55,573,21.2,20,0,2018,2018-01-26 05:00:00,1,26,5
419,1/26/18 6:00,86,118,16.6,12.7,54,573,20.8,20,0,2018,2018-01-26 06:00:00,1,26,6
421,1/26/18 8:00,131,82,16.6,17.5,42,574,24.6,17,0,2018,2018-01-26 08:00:00,1,26,8
422,1/26/18 9:00,63,64,16.6,20.0,30,574,27.6,12,0,2018,2018-01-26 09:00:00,1,26,9
423,1/26/18 10:00,51,33,16.6,22.0,21,574,30.0,9,0,2018,2018-01-26 10:00:00,1,26,10
424,1/26/18 11:00,23,25,16.6,23.4,20,574,31.6,8,0,2018,2018-01-26 11:00:00,1,26,11
425,1/26/18 12:00,25,19,16.7,24.5,17,573,32.6,7,0,2018,2018-01-26 12:00:00,1,26,12
426,1/26/18 13:00,19,23,16.6,25.4,17,572,33.9,7,0,2018,2018-01-26 13:00:00,1,26,13
427,1/26/18 14:00,24,26,16.7,25.4,18,572,34.4,7,0,2018,2018-01-26 14:00:00,1,26,14
428,1/26/18 15:00,21,22,16.6,25.0,18,572,34.3,7,0,2018,2018-01-26 15:00:00,1,26,15
429,1/26/18 16:00,16,21,16.6,24.7,18,572,33.6,7,0,2018,2018-01-26 16:00:00,1,26,16
430,1/26/18 17:00,21,25,16.7,23.1,22,572,32.2,9,0,2018,2018-01-26 17:00:00,1,26,17
431,1/26/18 18:00,19,27,16.6,20.7,27,573,29.4,11,0,2018,2018-01-26 18:00:00,1,26,18
432,1/26/18 19:00,19,24,16.6,19.2,33,573,27.1,13,0,2018,2018-01-26 19:00:00,1,26,19
433,1/26/18 20:00,23,28,16.6,18.2,37,574,25.9,15,0,2018,2018-01-26 20:00:00,1,26,20
434,1/26/18 21:00,26,26,16.6,17.3,39,574,24.9,16,0,2018,2018-01-26 21:00:00,1,26,21
435,1/26/18 22:00,31,29,16.6,16.5,41,574,24.0,17,0,2018,2018-01-26 22:00:00,1,26,22
436,1/26/18 23:00,43,69,16.6,15.1,46,574,23.1,18,0,2018,2018-01-26 23:00:00,1,26,23
437,1/27/18 0:00,64,60,16.6,14.2,50,574,22.2,19,0,2018,2018-01-27 00:00:00,1,27,0
438,1/27/18 1:00,64,61,16.6,13.6,52,573,21.4,20,0,2018,2018-01-27 01:00:00,1,27,1
439,1/27/18 2:00,55,54,16.6,13.2,53,573,20.8,21,0,2018,2018-01-27 02:00:00,1,27,2
440,1/27/18 3:00,53,50,16.6,12.8,54,573,20.3,21,0,2018,2018-01-27 03:00:00,1,27,3
441,1/27/18 4:00,54,63,16.6,12.4,56,573,20.0,22,0,2018,2018-01-27 04:00:00,1,27,4
442,1/27/18 5:00,76,102,16.6,11.9,58,573,19.6,22,0,2018,2018-01-27 05:00:00,1,27,5
443,1/27/18 6:00,106,135,16.6,11.9,56,573,19.3,21,0,2018,2018-01-27 06:00:00,1,27,6
445,1/27/18 8:00,142,100,16.7,15.8,46,574,23.1,17,0,2018,2018-01-27 08:00:00,1,27,8
446,1/27/18 9:00,68,65,16.6,18.0,37,574,25.7,15,0,2018,2018-01-27 09:00:00,1,27,9
447,1/27/18 10:00,48,34,16.6,20.8,26,574,28.4,11,0,2018,2018-01-27 10:00:00,1,27,10
448,1/27/18 11:00,26,25,16.6,22.8,25,573,30.6,11,0,2018,2018-01-27 11:00:00,1,27,11
449,1/27/18 12:00,19,22,16.6,24.0,22,573,31.9,10,0,2018,2018-01-27 12:00:00,1,27,12
450,1/27/18 13:00,18,23,16.6,25.0,21,572,33.1,9,0,2018,2018-01-27 13:00:00,1,27,13
451,1/27/18 14:00,22,20,16.6,25.7,23,572,34.1,9,0,2018,2018-01-27 14:00:00,1,27,14
452,1/27/18 15:00,23,25,16.6,25.5,25,571,34.6,10,0,2018,2018-01-27 15:00:00,1,27,15
455,1/29/18 13:00,38,32,16.6,24.1,34,572,31.6,14,0,2018,2018-01-29 13:00:00,1,29,13
456,1/29/18 14:00,15,18,16.6,25.3,32,571,33.2,13,0,2018,2018-01-29 14:00:00,1,29,14
457,1/29/18 15:00,29,34,16.6,25.2,31,571,33.9,12,0,2018,2018-01-29 15:00:00,1,29,15
458,1/29/18 16:00,30,25,16.7,25.4,28,571,33.8,11,0,2018,2018-01-29 16:00:00,1,29,16
459,1/29/18 17:00,21,25,16.7,24.6,28,572,32.8,11,0,2018,2018-01-29 17:00:00,1,29,17
460,1/29/18 18:00,27,31,16.6,22.8,32,572,30.7,13,0,2018,2018-01-29 18:00:00,1,29,18
461,1/29/18 19:00,28,24,16.6,20.7,44,573,28.4,18,0,2018,2018-01-29 19:00:00,1,29,19
462,1/29/18 20:00,30,33,16.6,19.3,52,573,26.6,21,0,2018,2018-01-29 20:00:00,1,29,20
463,1/29/18 21:00,30,28,16.6,18.6,54,574,25.6,22,0,2018,2018-01-29 21:00:00,1,29,21
464,1/29/18 22:00,24,24,16.6,17.4,64,574,24.6,26,0,2018,2018-01-29 22:00:00,1,29,22
465,1/29/18 23:00,18,18,16.6,17.0,64,574,23.8,27,0,2018,2018-01-29 23:00:00,1,29,23
466,1/30/18 0:00,21,19,16.6,16.6,67,573,23.3,28,0,2018,2018-01-30 00:00:00,1,30,0
467,1/30/18 1:00,26,29,16.6,15.5,72,573,22.9,29,0,2018,2018-01-30 01:00:00,1,30,1
468,1/30/18 2:00,35,48,16.6,14.3,77,573,22.1,29,0,2018,2018-01-30 02:00:00,1,30,2
469,1/30/18 3:00,43,46,16.6,13.9,79,572,21.4,31,0,2018,2018-01-30 03:00:00,1,30,3
470,1/30/18 4:00,53,57,16.6,13.2,80,572,20.9,30,0,2018,2018-01-30 04:00:00,1,30,4
471,1/30/18 5:00,68,88,16.6,13.0,81,573,20.5,31,0,2018,2018-01-30 05:00:00,1,30,5
472,1/30/18 6:00,89,92,16.6,12.8,82,573,20.2,31,0,2018,2018-01-30 06:00:00,1,30,6
473,1/30/18 7:00,128,152,16.6,14.5,75,573,20.8,29,0,2018,2018-01-30 07:00:00,1,30,7
474,1/30/18 8:00,89,71,16.6,16.7,67,574,23.5,27,0,2018,2018-01-30 08:00:00,1,30,8
475,1/30/18 9:00,45,32,16.6,18.9,55,574,26.4,22,0,2018,2018-01-30 09:00:00,1,30,9
476,1/30/18 10:00,27,30,16.6,20.4,51,574,28.7,20,0,2018,2018-01-30 10:00:00,1,30,10
477,1/30/18 11:00,30,34,16.6,22.3,43,573,30.5,17,0,2018,2018-01-30 11:00:00,1,30,11
478,1/30/18 12:00,28,31,16.7,23.2,40,573,31.6,16,0,2018,2018-01-30 12:00:00,1,30,12
479,1/30/18 13:00,33,36,16.6,23.9,37,572,32.5,14,0,2018,2018-01-30 13:00:00,1,30,13
480,1/30/18 14:00,30,31,16.7,24.7,34,572,33.2,13,0,2018,2018-01-30 14:00:00,1,30,14
481,1/30/18 15:00,27,33,16.6,25.3,31,571,33.8,12,0,2018,2018-01-30 15:00:00,1,30,15
484,1/30/18 18:00,27,22,16.7,22.3,41,572,31.5,15,0,2018,2018-01-30 18:00:00,1,30,18
485,1/30/18 19:00,22,22,16.6,20.2,51,573,29.1,19,0,2018,2018-01-30 19:00:00,1,30,19
486,1/30/18 20:00,18,18,16.6,18.7,55,574,27.4,21,0,2018,2018-01-30 20:00:00,1,30,20
487,1/30/18 21:00,13,12,16.6,17.7,53,574,26.1,20,0,2018,2018-01-30 21:00:00,1,30,21
488,1/30/18 22:00,15,13,16.6,17.1,54,574,25.4,21,0,2018,2018-01-30 22:00:00,1,30,22
489,1/30/18 23:00,10,16,16.6,16.9,56,574,25.0,22,0,2018,2018-01-30 23:00:00,1,30,23
490,1/31/18 0:00,14,19,16.6,16.5,58,573,24.7,22,0,2018,2018-01-31 00:00:00,1,31,0
491,1/31/18 1:00,23,36,16.6,15.2,63,573,24.3,23,0,2018,2018-01-31 01:00:00,1,31,1
492,1/31/18 2:00,43,41,16.6,14.4,66,572,23.5,24,0,2018,2018-01-31 02:00:00,1,31,2
493,1/31/18 3:00,37,39,16.6,14.1,68,572,22.9,25,0,2018,2018-01-31 03:00:00,1,31,3
494,1/31/18 4:00,46,47,16.6,13.9,67,573,22.7,24,0,2018,2018-01-31 04:00:00,1,31,4
495,1/31/18 5:00,48,58,16.6,13.6,66,573,22.6,24,0,2018,2018-01-31 05:00:00,1,31,5
496,1/31/18 6:00,80,123,16.6,13.3,68,573,22.2,23,0,2018,2018-01-31 06:00:00,1,31,6
497,1/31/18 7:00,120,102,16.6,14.1,62,574,22.4,22,0,2018,2018-01-31 07:00:00,1,31,7
498,1/31/18 8:00,71,79,16.6,17.1,51,574,24.8,19,0,2018,2018-01-31 08:00:00,1,31,8
499,1/31/18 9:00,50,22,16.6,19.6,39,574,27.9,15,0,2018,2018-01-31 09:00:00,1,31,9
500,1/31/18 10:00,24,26,16.6,21.0,36,574,30.2,14,0,2018,2018-01-31 10:00:00,1,31,10
501,1/31/18 11:00,21,20,16.6,22.3,34,574,31.4,13,0,2018,2018-01-31 11:00:00,1,31,11
502,1/31/18 12:00,20,27,16.7,23.2,33,573,32.1,13,0,2018,2018-01-31 12:00:00,1,31,12
503,1/31/18 13:00,23,25,16.7,24.1,32,572,33.0,12,0,2018,2018-01-31 13:00:00,1,31,13
